,index,comment,author,relative_time_posted,url,ingestion_date
80,2f9328ac-c8c7-4d19-9193-b08f044235ab,Either Laurie or Morgan for me,Rowismyname,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
81,f1b55010-b678-43ac-b5d0-0985f202ab25,Riley McCusker!,Anita Fleming,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
82,3fd4aa33-7e3f-45c4-9d54-91c12cd978dc,RILEY ❤️❤️❤️,Sarah Mickley,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
83,b806624f-b53f-44e7-9976-c9e4a126eb3d,Why Chelsie Memmel? I guess her time has passed.,Dettt Ramtla,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
84,29987fae-0a49-420a-ba9e-5123096c0a15,"For me, Simone needs to come back.",Thang Vuong,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
85,787afabd-da54-44ad-8fb8-a631815b6873,ChellIe memmel. And suni (Ik she wasn’t an option here but she should),Nathaniel Halls,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
86,083f0b55-be93-41aa-8722-62a7c8236aeb,Simone 2024,Jordon Ropeter,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
87,d34b177a-84d0-43f6-b6e0-2128002cfe57,Leanne in a new gym!!!!!,Kevin JEWELL,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
88,3646492e-e6ee-4e4e-baf3-3bd36b640a6e,Chellsie 🇧🇷💞,bruno canto,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
89,87c641f2-2c66-40cc-b267-4e086423dffb,All of them 🤗✨,LV Dance Collective,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
90,6ff4fb30-579a-417d-b864-89eb1717457f,I really don’t understand the people in this thread hating on Laurie… she was going to go to Tokyo but had a heart breaking injury and was very upset about not being able to be on the team because of that. She was doing media coverage so she could still be involved and watch her friends compete. Y’all need to be more respectful… Laurie is a beast and I would love to see her compete again!!,Megan,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
91,978c54e2-7316-4ff3-aba6-7700db4fbed9,Whoever isn’t on any “woke” Shit,Jay1 Live,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
92,9b603d45-1b54-489c-a058-f0b6513bedb1,Definitely either Riley or Leanne,Emily 2120,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
93,b17bb226-4072-4aa6-b863-351e23adbdcc,"There's no ""none"" button?  Suni Lee for me",Philip Jorge,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
94,f6f9d591-8bbd-4d66-bb4e-f5c691f6a1db,morgan and riley 2024 paris💜,🌧,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
95,13d7743f-bb1c-4496-b310-247abba00d09,Laurie Hernandez and Morgen Hurd,Aubrey Wilkin,18 hours ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
96,a664c56d-7f6f-41c7-b5e0-693c92ed4840,NONE,MrQbenDanny,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
97,ee0f0001-4398-4d0f-91b8-9c4d39057c92,Is there an option for all of the above,Angelia Stone-Tolcher,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
98,c1e6fc41-69c2-4975-91f7-82c08a870bb2,Chellsie Memmel. The rest will not.,Eimard Gomes,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
99,13daf9ce-c4b7-469d-92e0-e0568a0d0413,None of them!!! US need new Blood,Miguel Garcia,13 hours ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
100,c4585403-4993-40e2-a599-92ea5fe7950d,Laurie Hernández.🛐✨,richyy,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
101,68ba6345-3a53-4fc9-85dd-185806b25cd7,Laurie Hernandez,Anaya Parks,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
102,03e96d50-9f5e-48fc-8598-8b4200a80cb6,Please leanne😭,Joseph Qualtier,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
103,94ea0de3-00c8-4ac4-af99-926e40b45765,morgan and chellsie!!,katie obrien,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
104,b5e70efd-8be2-48e4-8c1a-012c5397f793,is all of the above an option?,Danielle Graham,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
